index,b,d,chi,c, alpha,theta,kappa,T,Tbar,mu,mubar,sw_start_x,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x1,err_sw_x2
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,18,0.027027027,0.055555556,0.754321549,23.93458527,0.510182175,154.5635192,0.510182176,0.473467622,4.33E-14,1.53E-15,-5.41E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,17,0.027027027,0.058823529,0.745091305,23.70948076,0.502212942,154.8685672,0.502212942,0.449624834,-3.95E-13,-4.19E-14,1.88E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,16,0.027027027,0.0625,0.735067964,23.47926488,0.493734827,155.2192446,0.493460047,0.424995631,-1.32E-07,-1.23E-07,4.66E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,15,0.027027027,0.066666667,0.724139305,23.2315697,0.484868056,155.5121648,0.484839119,0.399568359,-1.46E-07,-1.35E-08,1.28E-10
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,14,0.027027027,0.071428571,0.712164925,22.97795199,0.475396789,155.8425207,0.475399884,0.37333932,-8.79E-08,1.50E-09,5.96E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,13,0.027027027,0.076923077,0.69896971,22.71746563,0.465263184,156.2020067,0.46514563,0.346314363,-1.36E-07,-5.93E-08,5.87E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,12,0.027027027,0.083333333,0.684346225,22.45473713,0.454323041,156.6330154,0.45360985,0.318513989,-1.09E-07,-3.76E-07,6.14E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,11,0.027027027,0.090909091,0.668026919,22.17770622,0.442632219,157.0182895,0.441753051,0.289975617,-2.27E-08,-4.87E-07,-1.17E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,10,0.027027027,0.1,0.649662364,21.88092881,0.430141851,157.268059,0.430142339,0.26076249,-1.01E-07,2.85E-10,2.12E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,9,0.027027027,0.111111111,0.628811146,21.59559039,0.416345726,157.6382359,0.416333651,0.230977295,-1.87E-08,-7.50E-09,-6.47E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,8,0.027027027,0.125,0.604874268,21.31692567,0.40115961,157.9978595,0.401159609,0.200767023,-7.05E-12,-8.05E-13,3.40E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,7,0.027027027,0.142857143,0.576978499,21.06975658,0.384263763,158.3491147,0.384152553,0.17034635,-1.64E-07,-7.99E-08,4.16E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,6,0.027027027,0.166666667,0.543975229,20.88549787,0.36523776,158.5984525,0.365237759,0.140021343,-1.18E-11,-1.55E-12,-1.91E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,5,0.027027027,0.2,0.50401314,20.87263042,0.343391798,158.6957254,0.3433918,0.110225208,6.81E-12,8.65E-13,-3.85E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,37,4,0.027027027,0.25,0.454205484,21.33353761,0.317697154,158.3203163,0.317697152,0.081567645,-1.76E-11,-2.28E-12,-1.04E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,40,0.027777778,0.025,0.86177961,27.05032393,0.627207109,149.7864402,0.627207109,0.860701261,-3.08E-15,-1.87E-16,2.37E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,39,0.027777778,0.025641026,0.859093774,26.93694958,0.623605317,149.9714093,0.623605317,0.848534973,2.83E-13,3.10E-14,-2.64E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,38,0.027777778,0.026315789,0.856297307,26.82017076,0.619904521,150.16057,0.619904521,0.836020321,7.19E-14,9.66E-15,-9.62E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,37,0.027777778,0.027027027,0.853379001,26.70149564,0.616109214,150.3521577,0.616109214,0.823143453,-1.54E-14,-1.65E-15,1.90E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,36,0.027777778,0.027777778,0.85033474,26.57912427,0.612204542,150.5475093,0.612204542,0.809889192,3.12E-14,-2.04E-13,-3.41E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,35,0.027777778,0.028571429,0.84715241,26.49302375,0.607659019,150.9710776,0.605958436,0.796248172,-1.05E-07,-4.97E-07,-5.17E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,34,0.027777778,0.029411765,0.843825726,26.32484573,0.604041529,150.9536826,0.604010249,0.782184941,-1.42E-07,-9.27E-09,-7.65E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,33,0.027777778,0.03030303,0.840341553,26.19564293,0.599733724,151.1816828,0.599542669,0.767701397,-2.24E-07,-5.75E-08,-3.13E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,32,0.027777778,0.03125,0.836691013,26.05474093,0.595399343,151.3679595,0.595398119,0.752772524,-2.36E-07,-3.74E-10,-1.58E-10
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,31,0.027777778,0.032258065,0.832859595,25.95987888,0.590251639,151.8546959,0.588135048,0.737389518,-2.48E-07,-6.58E-07,-2.45E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,30,0.027777778,0.033333333,0.828832887,25.77024697,0.586178218,151.8076594,0.586135827,0.721503668,-2.20E-07,-1.34E-08,-8.23E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,29,0.027777778,0.034482759,0.824595091,25.62014478,0.581355668,152.0262696,0.581359353,0.705122958,-1.82E-07,1.18E-09,1.04E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,28,0.027777778,0.035714286,0.820128327,25.47128938,0.576286021,152.2862327,0.576049266,0.688216292,-1.25E-07,-7.75E-08,-2.63E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,27,0.027777778,0.037037037,0.815412742,25.30915752,0.571151766,152.4988515,0.571087017,0.670760963,-3.97E-08,-2.16E-08,1.77E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,26,0.027777778,0.038461538,0.810424733,25.1440272,0.565794512,152.7307464,0.565794512,0.652733927,-1.95E-13,-9.67E-14,-4.50E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,25,0.027777778,0.04,0.805132919,24.9794183,0.560164172,153.002236,0.559960136,0.634111142,-1.43E-07,-7.09E-08,-5.78E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,24,0.027777778,0.041666667,0.799517544,24.83772948,0.553916477,153.4722753,0.55195068,0.614875405,-2.29E-07,-6.99E-07,3.15E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,23,0.027777778,0.043478261,0.793545326,24.64506086,0.54804392,153.6537371,0.546693342,0.594981666,-2.18E-07,-4.91E-07,-3.79E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,22,0.027777778,0.045454545,0.787176664,24.44762698,0.541892168,153.8493947,0.54109757,0.574417883,-2.22E-07,-2.96E-07,-7.80E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,21,0.027777778,0.047619048,0.780378568,24.23862964,0.535505716,154.0229795,0.535505716,0.553157548,-9.80E-13,-1.03E-13,3.32E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,20,0.027777778,0.05,0.773075798,24.05375194,0.528429572,154.4103741,0.527554529,0.531176727,-8.77E-08,-3.43E-07,2.46E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,19,0.027777778,0.052631579,0.765238714,23.82965101,0.521415014,154.5900966,0.521415015,0.508444484,-9.38E-14,5.56E-13,9.46E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,18,0.027777778,0.055555556,0.756782339,23.61319848,0.513835748,154.8853926,0.513835748,0.484941868,1.64E-13,1.77E-14,-4.99E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,17,0.027777778,0.058823529,0.747625459,23.38962509,0.505859997,155.1890364,0.505859996,0.460645984,-1.47E-14,-4.78E-13,-1.05E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,16,0.027777778,0.0625,0.737680284,23.16240999,0.497352726,155.5501096,0.496971642,0.435539161,-1.18E-07,-1.69E-07,1.03E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,15,0.027777778,0.066666667,0.72683452,22.93293276,0.488251839,155.982206,0.48699699,0.409610568,-1.53E-07,-5.75E-07,-3.93E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,14,0.027777778,0.071428571,0.714951166,22.66325468,0.478995152,156.1685762,0.478920171,0.382846652,-2.01E-08,-3.57E-08,-1.61E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,13,0.027777778,0.076923077,0.701850684,22.42763479,0.468534349,156.7390811,0.466653868,0.355265983,-9.97E-08,-9.34E-07,-1.31E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,12,0.027777778,0.083333333,0.68733148,22.13027731,0.458025563,156.8541809,0.458025565,0.326865432,6.17E-12,4.06E-13,9.68E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,11,0.027777778,0.090909091,0.671120172,21.85144285,0.446330853,157.2152053,0.446330853,0.297700461,7.98E-13,9.31E-14,4.00E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,10,0.027777778,0.1,0.652871958,21.56765257,0.433644956,157.5929506,0.433568819,0.267828235,-1.31E-07,-4.39E-08,-5.86E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,9,0.027777778,0.111111111,0.632151268,21.27935617,0.41982188,157.9523726,0.41982188,0.237347909,9.00E-13,1.04E-13,9.31E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,8,0.027777778,0.125,0.608335082,20.99930276,0.404592445,158.3158862,0.404594411,0.206408086,-9.24E-08,1.29E-09,-3.25E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,7,0.027777778,0.142857143,0.580600009,20.7528751,0.387542893,158.7748631,0.386786767,0.175226071,-1.36E-07,-5.34E-07,-6.52E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,6,0.027777778,0.166666667,0.547749026,20.54930479,0.368526069,158.9348592,0.36852607,0.144110183,2.90E-13,7.58E-14,-7.04E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,5,0.027777778,0.2,0.507952555,20.51299181,0.346578383,159.0553968,0.346578383,0.11350435,2.70E-12,3.41E-13,-3.35E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,36,4,0.027777778,0.25,0.458298613,20.93194944,0.320672154,158.9431085,0.319888045,0.084033124,-1.38E-07,-7.75E-07,-1.69E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,40,0.028571429,0.025,0.863340648,26.68939366,0.630877428,150.1508961,0.630877428,0.879054558,-1.70E-14,-1.87E-15,6.06E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,39,0.028571429,0.025641026,0.860683586,26.5765477,0.627279639,150.3348766,0.627279639,0.866708775,-8.49E-14,-9.25E-15,-6.44E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,38,0.028571429,0.026315789,0.857914893,26.46122228,0.623587793,150.5224971,0.623587793,0.854008086,-6.74E-14,-1.00E-14,-6.46E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,37,0.028571429,0.027027027,0.85502578,26.34386551,0.619800406,150.7126206,0.619800398,0.840938279,-3.85E-13,-2.35E-12,9.39E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,36,0.028571429,0.027777778,0.852011786,26.23115211,0.615792443,150.9539602,0.615431673,0.82748408,-6.02E-10,-1.03E-07,-3.52E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,35,0.028571429,0.028571429,0.848860936,26.14372381,0.611285779,151.3652355,0.609288051,0.813637634,-1.08E-07,-5.77E-07,-6.21E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,34,0.028571429,0.029411765,0.845566995,25.98111604,0.607623996,151.3663113,0.607152553,0.799356086,-1.41E-07,-1.38E-07,-2.32E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,33,0.028571429,0.03030303,0.842116942,25.87536166,0.603024508,151.723313,0.601371247,0.784653125,-2.28E-07,-4.91E-07,5.02E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,32,0.028571429,0.03125,0.838501879,25.71705732,0.598952316,151.797984,0.598347984,0.769485317,-2.31E-07,-1.82E-07,1.00E-10
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,31,0.028571429,0.032258065,0.834707419,25.56650517,0.594583181,151.9430202,0.594512756,0.753848418,-2.30E-07,-2.16E-08,-1.69E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,30,0.028571429,0.033333333,0.830719366,25.43478984,0.589753375,152.2323237,0.589120828,0.737719177,-2.15E-07,-1.97E-07,6.89E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,29,0.028571429,0.034482759,0.826521842,25.28139494,0.585002123,152.4197047,0.584644485,0.721073007,-1.82E-07,-1.13E-07,-1.78E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,28,0.028571429,0.035714286,0.82209723,25.12746352,0.580027843,152.6369978,0.579751539,0.703889675,-1.27E-07,-8.92E-08,-5.93E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,27,0.028571429,0.037037037,0.817425769,24.97713663,0.574758344,152.9137561,0.574130072,0.686146237,-4.62E-08,-2.07E-07,1.62E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,26,0.028571429,0.038461538,0.812484519,24.80268014,0.569554027,153.0735899,0.569554027,0.667816279,-3.48E-13,-3.90E-14,-1.57E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,25,0.028571429,0.04,0.807241644,24.65395544,0.563731062,153.4380493,0.562753058,0.648879133,-1.26E-07,-3.35E-07,-1.05E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,24,0.028571429,0.041666667,0.801677079,24.45009766,0.558362064,153.4789199,0.559075919,0.629303434,-2.12E-07,2.50E-07,2.11E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,23,0.028571429,0.043478261,0.795758544,24.29189664,0.552040201,153.8777505,0.551596932,0.609065767,-2.16E-07,-1.59E-07,-4.38E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,22,0.028571429,0.045454545,0.789446856,24.13874646,0.54530219,154.3671647,0.542991175,0.588150243,-2.30E-07,-8.48E-07,1.64E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,21,0.028571429,0.047619048,0.782706578,23.9061092,0.539277088,154.3567221,0.539277088,0.566497193,-3.31E-14,-8.82E-15,-2.35E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,20,0.028571429,0.05,0.775468294,23.70716178,0.532405236,154.6310841,0.532431316,0.54411196,-1.21E-07,1.01E-08,-7.82E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,19,0.028571429,0.052631579,0.767700614,23.49970095,0.525177643,154.9206992,0.525177644,0.520957233,-3.75E-13,1.67E-13,2.62E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,18,0.028571429,0.055555556,0.759314378,23.28514018,0.517595414,155.2141289,0.517595414,0.497007845,7.78E-14,8.56E-15,-1.41E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,17,0.028571429,0.058823529,0.750233125,23.06318689,0.509613644,155.5162881,0.509613645,0.472240939,-3.64E-13,-4.09E-15,2.21E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,16,0.028571429,0.0625,0.740368531,22.84012765,0.501062624,155.8979241,0.500496496,0.446637376,-1.07E-07,-2.47E-07,3.18E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,15,0.028571429,0.066666667,0.729608229,22.59065718,0.49223804,156.1490081,0.492246559,0.420180653,-1.57E-07,3.85E-09,-3.97E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,14,0.028571429,0.071428571,0.717816563,22.33954487,0.482738682,156.4763111,0.482780123,0.392864921,-3.20E-08,1.94E-08,-1.17E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,13,0.028571429,0.076923077,0.704816379,22.08109579,0.472570207,156.8333969,0.472485847,0.364691859,-2.91E-08,-4.13E-08,2.66E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,12,0.028571429,0.083333333,0.690407624,21.80921765,0.461703217,157.1749032,0.461703218,0.335677696,1.63E-12,1.80E-13,-7.00E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,11,0.028571429,0.090909091,0.674304483,21.53155115,0.449986822,157.5352159,0.449986822,0.305857824,-1.69E-12,-9.85E-14,-5.10E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,10,0.028571429,0.1,0.656177115,21.24684847,0.437278674,157.9054694,0.43726006,0.275294111,-1.44E-07,-1.06E-08,2.03E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,9,0.028571429,0.111111111,0.635593102,20.95740168,0.423403332,158.2744695,0.423403333,0.24408492,-2.61E-12,-3.74E-14,-5.25E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,8,0.028571429,0.125,0.611915878,20.67789643,0.408092747,158.675907,0.407848677,0.212379066,-2.33E-08,-1.57E-07,-8.82E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,7,0.028571429,0.142857143,0.584331221,20.40728878,0.391177612,158.9146228,0.391644733,0.18039497,-1.45E-07,3.25E-07,5.83E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,6,0.028571429,0.166666667,0.551649971,20.20717148,0.371916487,159.2766725,0.371916495,0.148447047,1.23E-13,6.25E-12,8.79E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,5,0.028571429,0.2,0.512013897,20.1493412,0.349870809,159.4191793,0.349870809,0.116986487,-5.30E-14,-6.79E-15,-2.78E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,35,4,0.028571429,0.25,0.46253016,20.50783758,0.323868043,159.2543398,0.323471486,0.08665344,-2.19E-07,-3.85E-07,-1.59E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,40,0.029411765,0.025,0.86494914,26.31927559,0.634642147,150.5242802,0.634642147,0.898257125,-3.85E-14,-4.20E-15,-8.03E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,39,0.029411765,0.025641026,0.862320075,26.20772352,0.631052957,150.7070017,0.631052958,0.885726982,4.67E-14,2.84E-14,1.53E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,38,0.029411765,0.026315789,0.859579941,26.09391905,0.627370751,150.8928834,0.627370751,0.872835122,1.65E-14,5.11E-15,-2.59E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,37,0.029411765,0.027027027,0.85672088,25.97793043,0.62359186,151.0815548,0.623591859,0.859566969,-8.18E-13,-3.50E-13,-2.47E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,36,0.029411765,0.027777778,0.853737871,25.85843304,0.619701169,151.2746976,0.619694979,0.845906563,-1.26E-08,-1.74E-09,2.65E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,35,0.029411765,0.028571429,0.850619563,25.76661365,0.615278402,151.6525253,0.613857166,0.831841959,-1.04E-07,-4.05E-07,2.21E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,34,0.029411765,0.029411765,0.847359371,25.62725123,0.611333167,151.7779568,0.610487374,0.817343625,-1.41E-07,-2.44E-07,-1.46E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,33,0.029411765,0.03030303,0.84394441,25.48782671,0.607217886,151.9258643,0.60680902,0.802402538,-2.17E-07,-1.20E-07,-1.19E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,32,0.029411765,0.03125,0.840365885,25.34725904,0.60293497,152.0912825,0.602851768,0.786998584,-2.27E-07,-2.48E-08,3.38E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,31,0.029411765,0.032258065,0.836609586,25.26311091,0.597683539,152.6305675,0.594976867,0.771127516,-2.45E-07,-8.20E-07,-2.33E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,30,0.029411765,0.033333333,0.832661279,25.12259208,0.592999684,152.8589293,0.590181435,0.754736782,-2.31E-07,-8.68E-07,-2.18E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,29,0.029411765,0.034482759,0.828505219,24.92675811,0.588862798,152.7713884,0.588533084,0.737800921,-1.80E-07,-1.03E-07,-5.88E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,28,0.029411765,0.035714286,0.824124031,24.77228491,0.583924706,152.9725526,0.583793299,0.720332071,-1.27E-07,-4.19E-08,2.32E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,27,0.029411765,0.037037037,0.819498012,24.60617212,0.578901779,153.1327124,0.579342014,0.702289947,-5.08E-08,1.43E-07,-9.92E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,26,0.029411765,0.038461538,0.814604925,24.4536877,0.573420459,153.4241524,0.573420459,0.683648125,2.04E-13,6.43E-15,4.76E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,25,0.029411765,0.04,0.809412444,24.30585706,0.567611316,153.7828008,0.566649937,0.664383881,-1.05E-07,-3.25E-07,-8.93E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,24,0.029411765,0.041666667,0.803900234,24.11937276,0.562032186,153.9270952,0.561925386,0.644464293,-2.04E-07,-3.69E-08,9.74E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,23,0.029411765,0.043478261,0.798037044,23.94286359,0.555989348,154.1864082,0.555839507,0.623867571,-2.16E-07,-5.29E-08,2.29E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,22,0.029411765,0.045454545,0.791784143,23.78643424,0.549318262,154.6421628,0.547546699,0.602570185,-2.09E-07,-6.41E-07,5.50E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,21,0.029411765,0.047619048,0.785103957,23.56619962,0.543157825,154.6978542,0.543157825,0.580524199,1.99E-13,1.06E-13,-5.16E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,20,0.029411765,0.05,0.777931156,23.36906979,0.536278673,154.9727457,0.536284772,0.557720859,-1.69E-07,2.32E-09,1.53E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,19,0.029411765,0.052631579,0.770230993,23.16360615,0.529057216,155.2576658,0.529057216,0.534125756,3.05E-13,-1.19E-13,-3.41E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,18,0.029411765,0.055555556,0.761920834,22.95023001,0.521467762,155.5498459,0.521467762,0.509711999,-7.54E-14,-8.87E-15,-8.10E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,17,0.029411765,0.058823529,0.752918155,22.72987768,0.513479837,155.8505815,0.513479838,0.484455058,-2.45E-13,9.05E-14,-6.88E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,16,0.029411765,0.0625,0.743136766,22.51012661,0.504897836,156.2445695,0.504200601,0.458334215,-8.97E-08,-2.99E-07,5.67E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,15,0.029411765,0.066666667,0.732464694,22.25857483,0.496114687,156.4617415,0.496270252,0.431330134,-1.60E-07,6.92E-08,-9.20E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,14,0.029411765,0.071428571,0.720767174,22.01151066,0.48656713,156.8100545,0.486571357,0.403435687,-5.89E-08,1.95E-09,4.28E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,13,0.029411765,0.076923077,0.707871038,21.75241173,0.476403357,157.1506396,0.476403357,0.374650346,9.35E-14,-4.56E-13,1.77E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,12,0.029411765,0.083333333,0.693564533,21.48358807,0.465505368,157.5010897,0.465505368,0.344988211,-2.67E-12,-3.06E-13,-2.47E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,11,0.029411765,0.090909091,0.677584865,21.20552888,0.45375794,157.8613019,0.453757941,0.314482744,-1.92E-13,-2.23E-14,1.37E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,10,0.029411765,0.1,0.659582952,20.90559144,0.441211032,158.0684142,0.442437383,0.283196663,-1.36E-07,6.84E-07,-8.36E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,9,0.029411765,0.111111111,0.639130443,20.63081739,0.4271061,158.6017216,0.427106102,0.251219929,3.04E-13,6.45E-13,1.09E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,8,0.029411765,0.125,0.615611235,20.34427542,0.41177352,158.9712932,0.411773521,0.218708572,2.48E-12,2.99E-13,-6.70E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,7,0.029411765,0.142857143,0.588180275,20.08163394,0.394658969,159.3747463,0.394307752,0.185880399,-2.93E-08,-2.40E-07,-1.25E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,6,0.029411765,0.166666667,0.555664974,19.86098181,0.375424055,159.6229003,0.375424056,0.153054385,3.91E-12,4.94E-13,-1.48E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,5,0.029411765,0.2,0.516203986,19.78728356,0.353224944,159.8753948,0.352761002,0.120690583,-2.06E-08,-3.86E-07,5.46E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,34,4,0.029411765,0.25,0.466914937,20.08081169,0.327170198,159.5731996,0.327170199,0.089444579,-2.40E-12,-3.02E-13,5.53E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,40,0.03030303,0.025,0.866605892,25.94028876,0.638510597,150.9069823,0.638510597,0.918369867,-3.13E-12,-4.94E-14,-2.14E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,39,0.03030303,0.025641026,0.864005668,25.83007851,0.634930599,151.0882198,0.634930599,0.905650362,-1.89E-14,-4.45E-14,-1.52E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,38,0.03030303,0.026315789,0.861294918,25.71786748,0.63125878,151.2716059,0.63125878,0.892562095,-6.66E-14,-1.50E-14,-1.19E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,37,0.03030303,0.027027027,0.858466819,25.60330003,0.627488997,151.4592824,0.627488995,0.879089985,7.22E-15,-6.16E-13,2.98E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,36,0.03030303,0.027777778,0.855515957,25.48621811,0.623594653,151.6564382,0.623545016,0.865217795,-9.29E-09,-1.37E-08,-8.57E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,35,0.03030303,0.028571429,0.852430969,25.39179116,0.619232436,152.0117452,0.617914177,0.850932532,-1.05E-07,-3.70E-07,3.79E-11
